checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,6,0.783719539642334,0.7412673234939575,"{0: 70, 1: 12, 4: 15, 3: 1, 5: 1, 2: 1}",6.75
13000,100,3,0.6871492862701416,0.6666536927223206,"{1: 4, 2: 2, 0: 94}",3.20
23000,100,2,0.6302134394645691,0.6261045932769775,"{0: 99, 1: 1}",3.17
33000,100,2,0.6458401083946228,0.641880452632904,"{0: 99, 1: 1}",3.23
43000,100,1,0.5860211253166199,0.5860211253166199,{0: 100},3.32
53000,100,1,0.6175279021263123,0.6175279021263123,{0: 100},3.20
63000,100,1,0.594287097454071,0.594287097454071,{0: 100},3.28
73000,100,1,0.6066354513168335,0.6066354513168335,{0: 100},3.35
83000,100,2,0.602889358997345,0.5986546874046326,"{0: 99, 1: 1}",3.47
93000,100,1,0.5973225235939026,0.5973225235939026,{0: 100},3.72
103000,100,1,0.5876521468162537,0.5876521468162537,{0: 100},3.38
113000,100,2,0.5952395796775818,0.5908511281013489,"{0: 99, 1: 1}",3.98
123000,100,1,0.583305299282074,0.583305299282074,{0: 100},4.35
133000,100,1,0.6085598468780518,0.6085598468780518,{0: 100},4.72
143000,100,2,0.5821313858032227,0.5773379802703857,"{0: 99, 1: 1}",3.88
