checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,8,0.8155974745750427,0.6416274905204773,"{4: 6, 2: 18, 1: 41, 3: 12, 0: 8, 5: 10, 7: 3, 6: 2}",4.35
13000,100,8,0.8225188255310059,0.6383448839187622,"{1: 46, 6: 2, 0: 29, 4: 1, 2: 15, 7: 2, 3: 2, 5: 3}",3.60
23000,100,5,0.820387601852417,0.679740846157074,"{2: 48, 0: 45, 1: 4, 4: 2, 3: 1}",3.02
33000,100,5,0.8040454387664795,0.603447437286377,"{3: 48, 4: 27, 0: 15, 1: 9, 2: 1}",3.01
43000,100,2,0.7913582921028137,0.6869856715202332,"{0: 46, 1: 54}",2.90
53000,100,2,0.7921379804611206,0.6685395836830139,"{0: 51, 1: 49}",3.14
63000,100,3,0.7889153361320496,0.6759538054466248,"{1: 64, 0: 34, 2: 2}",3.09
73000,100,3,0.7822825908660889,0.647445797920227,"{0: 63, 1: 24, 2: 13}",4.81
83000,100,5,0.7596842646598816,0.6459323763847351,"{0: 69, 1: 26, 2: 2, 3: 2, 4: 1}",4.39
93000,100,4,0.7598060965538025,0.6450358629226685,"{1: 71, 0: 27, 3: 1, 2: 1}",4.59
103000,100,3,0.7446942925453186,0.6361944079399109,"{0: 73, 1: 22, 2: 5}",6.12
113000,73,3,0.7199413180351257,0.6248092651367188,"{1: 56, 0: 15, 2: 2}",6.97
123000,53,3,0.6944817304611206,0.6341207027435303,"{0: 46, 1: 6, 2: 1}",6.41
133000,56,3,0.7216662168502808,0.6155645251274109,"{0: 43, 1: 9, 2: 4}",5.86
143000,52,3,0.7212698459625244,0.6263075470924377,"{0: 41, 1: 9, 2: 2}",5.98
