checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,12,4,0.8290369510650635,0.6784665584564209,"{3: 2, 0: 6, 1: 2, 2: 2}",12.07
13000,51,9,0.8296092748641968,0.655808687210083,"{3: 5, 0: 25, 1: 7, 2: 6, 6: 1, 8: 2, 4: 3, 5: 1, 7: 1}",6.86
23000,28,9,0.8717130422592163,0.5969575643539429,"{4: 1, 5: 4, 1: 4, 6: 6, 8: 3, 2: 5, 3: 2, 7: 1, 0: 2}",6.36
33000,43,10,0.8457827568054199,0.6189368963241577,"{2: 13, 6: 5, 0: 8, 1: 9, 5: 2, 8: 1, 7: 1, 9: 1, 4: 2, 3: 1}",6.63
43000,35,8,0.815809965133667,0.4550574719905853,"{1: 3, 0: 7, 2: 10, 5: 8, 6: 1, 3: 3, 7: 1, 4: 2}",6.61
53000,35,10,0.8216745853424072,0.5521783232688904,"{0: 5, 2: 8, 4: 2, 9: 1, 1: 5, 3: 2, 6: 8, 5: 2, 7: 1, 8: 1}",6.60
63000,36,7,0.8191506266593933,0.6507285237312317,"{2: 3, 1: 10, 3: 13, 0: 4, 4: 4, 6: 1, 5: 1}",6.56
73000,49,8,0.778600811958313,0.5151527523994446,"{5: 18, 1: 4, 0: 12, 4: 6, 7: 1, 6: 1, 2: 6, 3: 1}",6.41
83000,32,6,0.76556795835495,0.5065774917602539,"{0: 3, 3: 4, 5: 12, 1: 9, 4: 1, 2: 3}",6.36
93000,37,4,0.7681718468666077,0.6325464844703674,"{0: 21, 2: 12, 1: 3, 3: 1}",6.37
103000,25,7,0.8193022608757019,0.6415554881095886,"{5: 2, 0: 5, 1: 7, 2: 4, 3: 5, 4: 1, 6: 1}",6.37
113000,19,6,0.8236924409866333,0.599555492401123,"{1: 4, 0: 4, 4: 7, 5: 1, 2: 2, 3: 1}",6.33
123000,16,5,0.8466028571128845,0.6077249050140381,"{2: 3, 1: 3, 0: 3, 4: 6, 3: 1}",6.46
133000,20,6,0.8387881517410278,0.6346376538276672,"{1: 8, 3: 4, 5: 1, 0: 3, 2: 1, 4: 3}",6.41
143000,15,6,0.7935198545455933,0.6005228161811829,"{0: 9, 3: 1, 4: 1, 2: 2, 5: 1, 1: 1}",6.36
