checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,10,0.5540300607681274,0.16621239483356476,"{1: 4, 3: 69, 4: 2, 6: 2, 0: 5, 2: 11, 7: 1, 8: 4, 9: 1, 5: 1}",9.47
13000,100,4,0.5094440579414368,0.3732549846172333,"{0: 84, 2: 13, 1: 2, 3: 1}",4.15
23000,100,3,0.4808713495731354,0.37268513441085815,"{0: 87, 2: 11, 1: 2}",4.06
33000,100,1,0.3450877070426941,0.3450877070426941,{0: 100},5.22
43000,100,1,0.39919114112854004,0.39919114112854004,{0: 100},4.37
53000,100,3,0.41874590516090393,0.3383926451206207,"{2: 91, 1: 6, 0: 3}",4.28
63000,100,1,0.434282124042511,0.434282124042511,{0: 100},4.88
73000,100,1,0.3787630796432495,0.3787630796432495,{0: 100},5.46
83000,100,1,0.3601721227169037,0.3601721227169037,{0: 100},4.84
93000,100,1,0.3169551491737366,0.3169551491737366,{0: 100},5.13
103000,100,1,0.3109090030193329,0.3109090030193329,{0: 100},5.42
113000,100,1,0.31628748774528503,0.31628748774528503,{0: 100},5.40
123000,100,1,0.33987611532211304,0.33987611532211304,{0: 100},5.48
133000,100,1,0.3265986442565918,0.3265986442565918,{0: 100},5.53
143000,100,1,0.3365735411643982,0.3365735411643982,{0: 100},5.40
