checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,7,0.7389000058174133,0.6480368375778198,"{1: 15, 3: 2, 6: 2, 0: 76, 2: 3, 5: 1, 4: 1}",9.55
13000,100,4,0.7664627432823181,0.6785647869110107,"{0: 30, 1: 49, 3: 2, 2: 19}",5.88
23000,100,5,0.62458735704422,0.1598270833492279,"{1: 20, 2: 4, 3: 50, 0: 17, 4: 9}",2.91
33000,100,4,0.5484625101089478,0.12772902846336365,"{3: 61, 0: 27, 2: 10, 1: 2}",2.47
43000,100,2,0.03577461466193199,0.0016323552699759603,"{1: 98, 0: 2}",1.68
53000,100,3,0.07136252522468567,0.0012068904470652342,"{2: 96, 0: 3, 1: 1}",1.67
63000,100,3,0.13245654106140137,0.0022777109406888485,"{2: 92, 0: 5, 1: 3}",7.64
73000,100,3,0.22217749059200287,0.010473900474607944,"{2: 86, 0: 11, 1: 3}",1.76
83000,100,3,0.18938912451267242,0.005940727889537811,"{1: 89, 0: 9, 2: 2}",1.75
93000,100,2,0.08488637953996658,0.002568284748122096,"{1: 95, 0: 5}",1.75
103000,100,2,0.06815721839666367,0.001972733996808529,"{1: 96, 0: 4}",1.71
113000,100,2,0.05405348539352417,0.03148951008915901,"{0: 99, 1: 1}",1.76
123000,100,1,0.03155842050909996,0.03155842050909996,{0: 100},1.72
133000,100,2,0.040102459490299225,0.000970514549408108,"{1: 98, 0: 2}",1.73
143000,100,2,0.016722099855542183,0.0007346079801209271,"{0: 99, 1: 1}",1.70
