checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,20,0.8680700659751892,0.2668936550617218,"{4: 8, 2: 7, 18: 19, 16: 14, 11: 18, 10: 2, 8: 4, 0: 6, 3: 2, 6: 2, 7: 2, 9: 2, 5: 3, 1: 4, 13: 2, 12: 1, 14: 1, 15: 1, 19: 1, 17: 1}",9.80
13000,34,7,0.6763821244239807,0.02199966460466385,"{1: 9, 6: 1, 2: 4, 0: 4, 5: 1, 3: 14, 4: 1}",7.51
23000,1,1,nan,nan,{0: 1},6.45
33000,4,2,0.6605514883995056,0.5009214282035828,"{0: 3, 1: 1}",6.26
43000,7,3,0.7369000315666199,0.14492502808570862,"{2: 3, 0: 2, 1: 2}",6.40
53000,13,4,0.7563656568527222,0.2537049949169159,"{3: 3, 1: 6, 2: 2, 0: 2}",6.57
63000,6,2,0.5786012411117554,0.10408683866262436,"{1: 4, 0: 2}",6.38
73000,2,1,0.7233184576034546,0.7233184576034546,{0: 2},6.35
83000,2,1,0.7454326152801514,0.7454326152801514,{0: 2},6.79
93000,1,1,nan,nan,{0: 1},6.33
103000,1,1,nan,nan,{0: 1},6.40
