checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,24,0.893286943435669,0.5103402137756348,"{15: 2, 0: 15, 20: 3, 6: 2, 19: 3, 17: 1, 11: 3, 5: 3, 4: 8, 23: 1, 3: 5, 16: 14, 10: 3, 14: 1, 12: 3, 2: 13, 8: 4, 21: 1, 13: 1, 18: 2, 7: 2, 9: 2, 22: 1, 1: 7}",8.94
13000,39,11,0.8488970398902893,0.2143479436635971,"{0: 3, 7: 2, 8: 4, 4: 4, 1: 8, 3: 3, 2: 4, 6: 1, 10: 5, 5: 4, 9: 1}",8.11
23000,53,5,0.37926626205444336,0.014604869298636913,"{2: 40, 0: 3, 1: 7, 3: 2, 4: 1}",6.48
33000,66,7,0.5963330864906311,0.045694366097450256,"{2: 40, 5: 1, 4: 2, 0: 12, 6: 2, 1: 8, 3: 1}",6.55
43000,35,5,0.6167599558830261,0.30863067507743835,"{0: 23, 1: 8, 3: 1, 2: 2, 4: 1}",6.32
53000,69,6,0.611202597618103,0.04300844669342041,"{4: 36, 1: 18, 2: 2, 0: 10, 3: 1, 5: 2}",6.49
63000,64,7,0.5794511437416077,0.02027219720184803,"{2: 35, 1: 18, 4: 2, 0: 5, 5: 1, 3: 2, 6: 1}",6.45
73000,26,4,0.49240121245384216,0.09218234568834305,"{3: 1, 2: 18, 1: 2, 0: 5}",6.47
83000,23,2,0.37661266326904297,0.09599462896585464,"{1: 18, 0: 5}",6.36
93000,19,2,0.17504309117794037,0.07948023080825806,"{0: 18, 1: 1}",6.56
103000,18,2,0.10893766582012177,5.960464477539063e-08,"{0: 17, 1: 1}",6.34
113000,1,1,nan,nan,{0: 1},6.54
