checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,97,14,0.7994495034217834,0.044375453144311905,"{2: 7, 7: 32, 1: 24, 9: 2, 4: 2, 0: 3, 13: 1, 11: 3, 10: 14, 12: 2, 5: 3, 3: 2, 6: 1, 8: 1}",12.15
13000,40,3,0.2866285741329193,0.0057527595199644566,"{2: 32, 1: 2, 0: 6}",6.45
23000,38,2,0.23137567937374115,0.005785208661109209,"{1: 32, 0: 6}",6.27
33000,37,2,0.20342008769512177,0.0030337313655763865,"{1: 32, 0: 5}",6.34
43000,37,2,0.19723068177700043,0.0033023699652403593,"{1: 32, 0: 5}",6.42
53000,37,2,0.19529063999652863,0.003247189335525036,"{1: 32, 0: 5}",6.39
63000,37,2,0.19522269070148468,0.003269999520853162,"{1: 32, 0: 5}",6.32
73000,37,2,0.195226788520813,0.0029972081538289785,"{1: 32, 0: 5}",6.36
83000,37,1,0.18796373903751373,0.18796373903751373,{0: 37},6.31
93000,37,1,0.17939938604831696,0.17939938604831696,{0: 37},6.36
103000,37,1,0.17702016234397888,0.17702016234397888,{0: 37},6.53
113000,5,1,0.13371877372264862,0.13371877372264862,{0: 5},6.49
123000,5,1,0.1324249655008316,0.1324249655008316,{0: 5},6.35
133000,5,1,0.1337713897228241,0.1337713897228241,{0: 5},6.40
143000,3,1,0.09395941346883774,0.09395941346883774,{0: 3},6.22
