checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,2,0.5260123610496521,0.5197491645812988,"{0: 99, 1: 1}",4.39
13000,100,3,0.4603065252304077,0.4120889902114868,"{1: 94, 0: 5, 2: 1}",4.89
23000,100,4,0.4827021062374115,0.38336366415023804,"{1: 90, 0: 7, 3: 2, 2: 1}",3.51
33000,44,5,0.7816852927207947,0.6519254446029663,"{2: 8, 3: 11, 0: 22, 4: 1, 1: 2}",9.43
43000,29,4,0.7874435782432556,0.6425648927688599,"{2: 8, 1: 13, 0: 7, 3: 1}",6.50
53000,100,3,0.2637050151824951,0.1416936218738556,"{2: 91, 1: 2, 0: 7}",3.54
63000,100,4,0.22882498800754547,0.03977392241358757,"{1: 87, 0: 11, 2: 1, 3: 1}",3.63
73000,100,4,0.1180698573589325,0.01696203649044037,"{3: 94, 0: 2, 1: 3, 2: 1}",3.92
83000,100,3,0.17399296164512634,0.14627210795879364,"{0: 98, 2: 1, 1: 1}",3.49
93000,100,4,0.12592123448848724,0.04485416039824486,"{1: 95, 3: 1, 2: 2, 0: 2}",3.81
103000,100,2,0.0688483938574791,0.04929085820913315,"{0: 99, 1: 1}",3.92
113000,7,2,0.5666254758834839,0.4463983476161957,"{0: 6, 1: 1}",6.37
123000,3,1,0.17075562477111816,0.17075562477111816,{0: 3},6.24
