checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,6,0.7776277661323547,0.7124173045158386,"{0: 71, 4: 10, 2: 4, 1: 3, 3: 1, 5: 11}",4.78
13000,100,5,0.7845869064331055,0.6509339213371277,"{1: 46, 4: 16, 0: 4, 3: 4, 2: 30}",2.84
23000,100,4,0.7660496830940247,0.6431650519371033,"{1: 38, 0: 17, 3: 3, 2: 42}",2.90
33000,100,6,0.7646498680114746,0.6384997367858887,"{0: 40, 5: 6, 1: 6, 2: 43, 3: 3, 4: 2}",3.16
43000,100,3,0.7257588505744934,0.6838591694831848,"{0: 85, 1: 8, 2: 7}",3.19
53000,100,3,0.7004156708717346,0.6301710605621338,"{2: 24, 0: 75, 1: 1}",3.59
63000,100,2,0.6993324756622314,0.6724935173988342,"{0: 90, 1: 10}",3.52
73000,100,3,0.7169104814529419,0.6190466284751892,"{1: 52, 0: 47, 2: 1}",3.22
83000,100,1,0.7005811333656311,0.7005811333656311,{0: 100},3.54
93000,100,2,0.699467658996582,0.6969642639160156,"{0: 99, 1: 1}",4.54
103000,100,2,0.6847769618034363,0.6819478273391724,"{0: 99, 1: 1}",4.66
113000,100,1,0.6960322856903076,0.6960322856903076,{0: 100},6.38
123000,97,2,0.7011847496032715,0.6888973712921143,"{0: 92, 1: 5}",7.81
133000,92,2,0.6967116594314575,0.6784639954566956,"{0: 86, 1: 6}",6.52
143000,100,2,0.7011427283287048,0.6983928680419922,"{0: 99, 1: 1}",6.35
