checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,24,8,0.851431131362915,0.7241002917289734,"{3: 6, 4: 2, 2: 2, 1: 7, 5: 2, 7: 1, 6: 1, 0: 3}",11.92
13000,13,6,0.8372834920883179,0.5540858507156372,"{0: 2, 2: 2, 3: 1, 1: 3, 5: 1, 4: 4}",6.37
23000,13,5,0.82781982421875,0.4123726487159729,"{3: 4, 1: 4, 4: 1, 0: 3, 2: 1}",6.41
33000,32,8,0.7747341394424438,0.26991575956344604,"{6: 1, 3: 11, 4: 5, 0: 6, 7: 2, 1: 2, 2: 3, 5: 2}",6.44
43000,23,4,0.8232123851776123,0.6487670540809631,"{1: 7, 2: 2, 0: 8, 3: 6}",6.36
53000,29,4,0.7514923810958862,0.6659424901008606,"{0: 21, 2: 1, 1: 6, 3: 1}",6.36
63000,20,3,0.7869094014167786,0.7279820442199707,"{0: 14, 1: 3, 2: 3}",6.29
73000,27,2,0.7369040250778198,0.7079383730888367,"{0: 24, 1: 3}",6.31
83000,37,4,0.7209435105323792,0.5644762516021729,"{0: 22, 3: 3, 2: 1, 1: 11}",6.38
93000,14,2,0.6695534586906433,0.6414563655853271,"{0: 13, 1: 1}",6.28
103000,39,2,0.4883432686328888,0.4693238139152527,"{0: 38, 1: 1}",6.47
113000,14,2,0.6540464758872986,0.6231726408004761,"{0: 13, 1: 1}",6.23
123000,12,2,0.6605658531188965,0.5948391556739807,"{0: 10, 1: 2}",6.39
133000,11,2,0.6224586963653564,0.5711108446121216,"{0: 10, 1: 1}",6.38
143000,6,1,0.5262298583984375,0.5262298583984375,{0: 6},6.55
