checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,13,0.8416080474853516,0.6491801142692566,"{4: 17, 9: 2, 8: 7, 3: 25, 2: 7, 6: 18, 12: 5, 11: 3, 1: 8, 0: 2, 5: 2, 7: 1, 10: 3}",5.39
13000,100,8,0.8289786577224731,0.6839103102684021,"{0: 30, 3: 7, 1: 26, 2: 21, 5: 3, 6: 5, 7: 4, 4: 4}",6.27
23000,100,7,0.8198017477989197,0.6757463216781616,"{2: 28, 3: 20, 1: 39, 0: 9, 4: 1, 6: 1, 5: 2}",3.36
33000,100,6,0.8102714419364929,0.6902253031730652,"{3: 22, 4: 14, 0: 8, 1: 41, 5: 4, 2: 11}",4.73
43000,100,7,0.8320472240447998,0.7142711281776428,"{0: 28, 5: 3, 2: 33, 6: 15, 1: 8, 4: 9, 3: 4}",6.95
53000,100,7,0.8064428567886353,0.7261016964912415,"{0: 46, 3: 3, 6: 1, 1: 32, 2: 6, 5: 4, 4: 8}",6.11
63000,100,8,0.8083983063697815,0.6925953030586243,"{3: 27, 1: 34, 0: 18, 2: 6, 4: 4, 5: 8, 7: 2, 6: 1}",5.46
73000,100,6,0.8202800750732422,0.6962083578109741,"{4: 23, 1: 30, 2: 5, 3: 4, 0: 23, 5: 15}",5.79
83000,100,5,0.7735727429389954,0.5351335406303406,"{1: 29, 3: 17, 0: 14, 2: 4, 4: 36}",6.38
93000,97,3,0.7178058624267578,0.4820987582206726,"{0: 33, 1: 17, 2: 47}",7.27
103000,74,5,0.7549746632575989,0.5753536224365234,"{0: 26, 4: 1, 3: 9, 2: 7, 1: 31}",6.43
113000,40,3,0.7410885691642761,0.5572311878204346,"{0: 19, 2: 14, 1: 7}",6.30
123000,18,3,0.7325394153594971,0.5384441018104553,"{0: 7, 1: 2, 2: 9}",6.28
133000,9,4,0.7527748942375183,0.46015527844429016,"{2: 4, 1: 2, 0: 2, 3: 1}",6.28
143000,12,3,0.7599464654922485,0.6286424398422241,"{2: 7, 0: 3, 1: 2}",6.47
