checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,9,0.8425109386444092,0.6296586990356445,"{4: 4, 5: 7, 0: 28, 2: 20, 3: 12, 6: 12, 8: 4, 1: 12, 7: 1}",7.13
13000,100,4,0.7823628783226013,0.6890656352043152,"{1: 25, 0: 56, 3: 18, 2: 1}",3.41
23000,100,6,0.760904848575592,0.659999430179596,"{0: 44, 1: 46, 2: 6, 3: 1, 4: 2, 5: 1}",3.18
33000,100,6,0.7867482304573059,0.6474834680557251,"{5: 49, 1: 26, 0: 6, 2: 15, 4: 3, 3: 1}",2.95
43000,100,4,0.775934636592865,0.6373712420463562,"{0: 52, 1: 27, 3: 6, 2: 15}",3.17
53000,100,4,0.7545445561408997,0.6387883424758911,"{0: 30, 2: 57, 1: 10, 3: 3}",3.37
63000,100,3,0.7581900954246521,0.6810854077339172,"{0: 56, 2: 43, 1: 1}",3.29
73000,100,2,0.7090322971343994,0.7058783173561096,"{0: 99, 1: 1}",3.33
83000,100,2,0.691088855266571,0.688744306564331,"{0: 99, 1: 1}",3.51
93000,100,1,0.7021464705467224,0.7021464705467224,{0: 100},4.34
103000,100,2,0.6987718939781189,0.6711158752441406,"{0: 12, 1: 88}",4.05
113000,100,1,0.6833814978599548,0.6833814978599548,{0: 100},8.54
123000,92,1,0.6879810690879822,0.6879810690879822,{0: 92},7.17
133000,65,1,0.6886492371559143,0.6886492371559143,{0: 65},6.48
143000,72,1,0.6809999942779541,0.6809999942779541,{0: 72},6.49
