checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,14,0.8322758674621582,0.6326732635498047,"{6: 5, 0: 17, 1: 29, 7: 12, 2: 13, 12: 4, 13: 1, 8: 4, 3: 2, 10: 4, 5: 3, 9: 3, 11: 1, 4: 2}",6.10
13000,100,7,0.748572051525116,0.6275054812431335,"{1: 66, 4: 17, 0: 6, 2: 7, 3: 2, 5: 1, 6: 1}",5.02
23000,100,4,0.7330023646354675,0.6201351284980774,"{0: 65, 1: 27, 2: 6, 3: 2}",5.64
33000,100,5,0.7416706085205078,0.610668957233429,"{3: 55, 1: 32, 0: 6, 4: 4, 2: 3}",4.90
43000,100,2,0.7326995134353638,0.6584316492080688,"{0: 74, 1: 26}",4.79
53000,100,3,0.7419148683547974,0.6018653512001038,"{2: 3, 0: 59, 1: 38}",5.65
63000,100,3,0.7470747232437134,0.6122604608535767,"{0: 61, 1: 38, 2: 1}",4.70
73000,100,3,0.7643535733222961,0.6188101172447205,"{0: 50, 1: 43, 2: 7}",5.27
83000,90,2,0.7562882900238037,0.6241443157196045,"{1: 47, 0: 43}",7.79
93000,77,2,0.7445321083068848,0.6187979578971863,"{0: 35, 1: 42}",6.51
103000,69,3,0.7433829307556152,0.614521861076355,"{1: 29, 0: 38, 2: 2}",6.65
113000,46,2,0.6951931715011597,0.6012831330299377,"{0: 34, 1: 12}",6.30
123000,48,2,0.6758476495742798,0.5931426882743835,"{1: 38, 0: 10}",6.42
133000,35,2,0.6821325421333313,0.5904848575592041,"{1: 27, 0: 8}",6.68
143000,38,2,0.6760632991790771,0.6025601029396057,"{0: 30, 1: 8}",6.87
