checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,63,11,0.8109682202339172,0.6664398908615112,"{5: 4, 0: 32, 10: 1, 1: 5, 8: 6, 2: 2, 4: 5, 9: 2, 6: 3, 3: 2, 7: 1}",12.17
13000,100,6,0.8127509355545044,0.7050827145576477,"{4: 13, 2: 3, 1: 41, 0: 36, 3: 5, 5: 2}",5.22
23000,100,9,0.7918034791946411,0.724023699760437,"{0: 66, 6: 4, 2: 5, 4: 1, 3: 3, 1: 15, 5: 3, 8: 2, 7: 1}",6.11
33000,88,7,0.7881479263305664,0.7253928780555725,"{0: 60, 3: 3, 1: 2, 6: 8, 5: 5, 2: 8, 4: 2}",6.57
43000,100,5,0.7952156066894531,0.6875277757644653,"{4: 42, 2: 31, 0: 15, 3: 7, 1: 5}",6.43
53000,88,11,0.8170890808105469,0.6438505053520203,"{10: 28, 0: 5, 9: 10, 4: 16, 1: 8, 6: 3, 3: 4, 5: 6, 7: 3, 2: 4, 8: 1}",6.42
63000,70,8,0.819646418094635,0.6763246059417725,"{0: 24, 3: 4, 2: 10, 1: 21, 4: 3, 7: 1, 5: 6, 6: 1}",6.36
73000,49,9,0.827815592288971,0.6882970333099365,"{0: 24, 8: 3, 5: 2, 1: 4, 3: 3, 2: 10, 7: 1, 4: 1, 6: 1}",6.36
83000,25,6,0.8408685922622681,0.7003446221351624,"{1: 11, 4: 2, 0: 6, 3: 3, 2: 2, 5: 1}",6.28
93000,11,5,0.8262726068496704,0.5301386117935181,"{4: 3, 0: 3, 1: 2, 2: 2, 3: 1}",6.43
103000,14,3,0.7825645804405212,0.6924120783805847,"{0: 8, 2: 4, 1: 2}",6.31
113000,5,2,0.7542601823806763,0.5443305373191833,"{0: 3, 1: 2}",6.34
123000,3,2,0.7888179421424866,0.725232720375061,"{0: 2, 1: 1}",6.39
133000,2,2,0.8631793260574341,nan,"{1: 1, 0: 1}",6.37
143000,3,2,0.7782108187675476,0.7207168340682983,"{1: 1, 0: 2}",6.31
