checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,24,5,0.7093398571014404,0.33912453055381775,"{0: 10, 2: 9, 1: 3, 3: 1, 4: 1}",11.98
13000,47,3,0.7081745862960815,0.6723724007606506,"{1: 42, 2: 3, 0: 2}",7.62
23000,54,3,0.7372227907180786,0.6801568865776062,"{0: 44, 1: 8, 2: 2}",6.43
33000,40,7,0.8235980868339539,0.5729607939720154,"{1: 8, 4: 2, 0: 3, 6: 4, 5: 6, 2: 11, 3: 6}",7.56
43000,28,5,0.8047285676002502,0.5310525298118591,"{1: 6, 0: 8, 3: 6, 4: 1, 2: 7}",6.45
53000,24,5,0.7865971922874451,0.6142688989639282,"{0: 12, 4: 3, 1: 2, 2: 3, 3: 4}",6.50
63000,18,5,0.7689293026924133,0.5452027320861816,"{1: 8, 4: 3, 0: 4, 3: 1, 2: 2}",6.29
73000,5,2,0.705157458782196,0.5610141158103943,"{0: 3, 1: 2}",6.26
83000,8,1,0.711824893951416,0.711824893951416,{0: 8},6.33
93000,9,1,0.6236509680747986,0.6236509680747986,{0: 9},6.28
103000,3,2,0.7472464442253113,0.5525715947151184,"{0: 2, 1: 1}",6.38
113000,3,1,0.5024622678756714,0.5024622678756714,{0: 3},6.32
123000,1,1,nan,nan,{0: 1},6.30
