checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,86,8,0.793700635433197,0.5852379202842712,"{4: 20, 0: 36, 6: 7, 7: 10, 2: 5, 3: 5, 1: 2, 5: 1}",12.18
13000,100,9,0.8090784549713135,0.49874573945999146,"{4: 2, 7: 12, 3: 22, 0: 17, 6: 1, 5: 6, 1: 15, 2: 21, 8: 4}",6.63
23000,83,4,0.7451266646385193,0.7141928672790527,"{1: 4, 0: 71, 3: 1, 2: 7}",6.36
33000,100,6,0.7288529276847839,0.5866695642471313,"{4: 1, 0: 23, 5: 16, 2: 3, 1: 56, 3: 1}",6.16
43000,95,7,0.7493195533752441,0.4738151729106903,"{2: 21, 3: 17, 4: 32, 0: 16, 5: 2, 1: 3, 6: 4}",6.43
53000,100,5,0.5737276673316956,0.19773799180984497,"{4: 60, 1: 13, 0: 6, 2: 18, 3: 3}",4.45
63000,100,5,0.5690127015113831,0.3060665428638458,"{0: 69, 4: 2, 2: 4, 1: 18, 3: 7}",4.76
73000,100,3,0.6739103198051453,0.38021308183670044,"{0: 56, 2: 18, 1: 26}",5.45
83000,100,4,0.582378089427948,0.2670077085494995,"{0: 67, 1: 11, 2: 3, 3: 19}",4.42
93000,72,4,0.6970006823539734,0.34933599829673767,"{1: 32, 2: 20, 3: 3, 0: 17}",6.35
103000,50,3,0.700705349445343,0.5041651129722595,"{0: 30, 1: 14, 2: 6}",6.41
113000,34,4,0.7073919177055359,0.40652140974998474,"{0: 7, 3: 15, 1: 8, 2: 4}",6.34
123000,20,4,0.7365714907646179,0.559346079826355,"{0: 10, 2: 8, 3: 1, 1: 1}",6.39
133000,18,2,0.6333447098731995,0.44619426131248474,"{0: 6, 1: 12}",6.30
143000,11,2,0.6959666013717651,0.5221062302589417,"{0: 6, 1: 5}",6.43
