checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,30,6,0.8177869319915771,0.6039806008338928,"{4: 6, 5: 4, 2: 5, 0: 2, 1: 12, 3: 1}",11.92
13000,12,5,0.8055329322814941,0.5462058782577515,"{2: 3, 3: 1, 0: 5, 4: 1, 1: 2}",6.44
23000,10,2,0.7793518304824829,0.7463974356651306,"{0: 9, 1: 1}",6.29
33000,13,2,0.7218170166015625,0.6396015286445618,"{1: 10, 0: 3}",6.45
43000,8,3,0.7826239466667175,0.4696352183818817,"{0: 2, 1: 3, 2: 3}",6.72
53000,6,2,0.8071542382240295,0.7488393783569336,"{0: 4, 1: 2}",6.37
63000,2,1,0.18472683429718018,0.18472683429718018,{0: 2},6.39
73000,3,2,0.5954740643501282,0.17197763919830322,"{0: 2, 1: 1}",6.50
83000,10,1,0.6574437618255615,0.6574437618255615,{0: 10},6.46
93000,5,2,0.7645450830459595,0.7004163265228271,"{0: 4, 1: 1}",6.41
103000,1,1,nan,nan,{0: 1},6.42
113000,3,1,0.5401681065559387,0.5401681065559387,{0: 3},6.91
123000,2,1,0.2584577798843384,0.2584577798843384,{0: 2},6.56
133000,1,1,nan,nan,{0: 1},6.26
143000,1,1,nan,nan,{0: 1},6.35
