checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,15,0.8583329319953918,0.6342118382453918,"{2: 16, 3: 21, 11: 8, 4: 2, 10: 2, 1: 14, 6: 19, 0: 6, 7: 2, 5: 2, 14: 1, 12: 4, 8: 1, 13: 1, 9: 1}",10.56
13000,100,5,0.7908627390861511,0.692399263381958,"{0: 20, 2: 45, 3: 14, 1: 18, 4: 3}",5.11
23000,100,7,0.7385590672492981,0.5266830325126648,"{6: 1, 2: 13, 0: 16, 1: 16, 4: 48, 5: 5, 3: 1}",4.69
33000,100,6,0.7368963956832886,0.5036383271217346,"{3: 16, 5: 50, 0: 21, 2: 8, 1: 3, 4: 2}",5.70
43000,100,7,0.7334594130516052,0.5307131409645081,"{0: 32, 2: 52, 6: 1, 1: 5, 3: 5, 5: 2, 4: 3}",4.85
53000,100,8,0.7779500484466553,0.5502241253852844,"{3: 17, 0: 16, 5: 44, 4: 2, 1: 12, 6: 2, 2: 4, 7: 3}",4.31
63000,100,5,0.7650654911994934,0.6297404766082764,"{0: 9, 2: 46, 1: 43, 4: 1, 3: 1}",4.76
73000,100,4,0.758152425289154,0.5917433500289917,"{3: 19, 0: 30, 2: 42, 1: 9}",4.42
83000,100,7,0.770487368106842,0.614582359790802,"{0: 25, 3: 27, 1: 38, 2: 5, 4: 1, 6: 2, 5: 2}",4.96
93000,65,4,0.747539222240448,0.6060810089111328,"{2: 11, 1: 27, 0: 26, 3: 1}",6.23
103000,52,5,0.7695400714874268,0.5938660502433777,"{1: 8, 4: 20, 0: 18, 3: 5, 2: 1}",5.93
113000,25,5,0.7732627391815186,0.6345118284225464,"{1: 11, 3: 2, 0: 8, 4: 1, 2: 3}",5.99
123000,12,5,0.760846734046936,0.4029959738254547,"{3: 1, 0: 3, 1: 4, 2: 1, 4: 3}",5.89
133000,8,3,0.7782410383224487,0.6566503047943115,"{1: 1, 0: 5, 2: 2}",6.30
143000,13,3,0.7773594260215759,0.5882203578948975,"{0: 5, 1: 5, 2: 3}",6.48
