checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,3,0.6754434108734131,0.6186294555664062,"{0: 85, 1: 4, 2: 11}",4.52
13000,100,6,0.7618736624717712,0.6905352473258972,"{4: 5, 0: 70, 5: 12, 2: 10, 3: 1, 1: 2}",6.46
23000,100,6,0.7902287244796753,0.7084826231002808,"{0: 72, 5: 1, 4: 2, 2: 9, 1: 11, 3: 5}",3.12
33000,100,5,0.7767630219459534,0.6712955832481384,"{1: 52, 0: 36, 4: 9, 3: 2, 2: 1}",4.40
43000,100,5,0.772425651550293,0.6806653738021851,"{0: 65, 2: 17, 1: 15, 4: 2, 3: 1}",3.71
53000,100,6,0.7934122681617737,0.6652064919471741,"{2: 53, 4: 14, 0: 14, 1: 5, 5: 12, 3: 2}",5.25
63000,100,5,0.6591916680335999,0.5156075358390808,"{0: 76, 1: 19, 2: 1, 4: 2, 3: 2}",2.56
73000,100,4,0.6166940927505493,0.48344558477401733,"{0: 12, 1: 79, 2: 8, 3: 1}",3.19
83000,84,4,0.7709516882896423,0.6308737397193909,"{0: 44, 2: 23, 3: 1, 1: 16}",6.97
93000,51,4,0.7301287651062012,0.6225904822349548,"{0: 35, 3: 1, 1: 12, 2: 3}",6.12
103000,37,3,0.7055643200874329,0.6149844527244568,"{2: 28, 1: 6, 0: 3}",6.20
113000,23,3,0.6829604506492615,0.6074528098106384,"{0: 19, 1: 3, 2: 1}",5.85
123000,16,2,0.6224225163459778,0.5935616493225098,"{0: 15, 1: 1}",5.95
133000,18,2,0.6354727149009705,0.5888167023658752,"{1: 16, 0: 2}",5.98
143000,17,2,0.6177191138267517,0.5907611846923828,"{0: 16, 1: 1}",6.32
