checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,27,0.91766756772995,0.3575691878795624,"{5: 4, 8: 5, 17: 3, 18: 2, 26: 1, 25: 1, 11: 2, 7: 3, 4: 4, 3: 4, 0: 9, 2: 8, 6: 15, 24: 1, 12: 1, 9: 4, 19: 3, 21: 1, 22: 1, 1: 2, 13: 4, 20: 6, 15: 6, 10: 5, 23: 3, 16: 1, 14: 1}",6.54
13000,95,10,0.7713894248008728,0.381123811006546,"{1: 6, 2: 4, 4: 49, 3: 13, 0: 10, 6: 3, 8: 1, 7: 1, 5: 5, 9: 3}",9.45
23000,71,6,0.657650887966156,0.37995702028274536,"{2: 49, 1: 8, 0: 7, 5: 1, 4: 1, 3: 5}",6.42
33000,54,2,0.49021241068840027,0.39526233077049255,"{0: 49, 1: 5}",6.36
43000,64,4,0.6259543895721436,0.40831056237220764,"{2: 6, 0: 7, 1: 49, 3: 2}",6.42
53000,52,2,0.4604554772377014,0.3922559320926666,"{0: 3, 1: 49}",6.44
63000,53,2,0.47911757230758667,0.3885308504104614,"{0: 4, 1: 49}",6.36
73000,38,2,0.46365049481391907,0.26593559980392456,"{1: 6, 0: 32}",6.39
83000,44,3,0.579655110836029,0.25674599409103394,"{1: 7, 0: 32, 2: 5}",6.41
93000,43,3,0.5644586682319641,0.2526332437992096,"{1: 6, 0: 32, 2: 5}",6.45
103000,39,3,0.5231223702430725,0.03441326692700386,"{0: 6, 1: 26, 2: 7}",6.36
113000,38,2,0.47686484456062317,0.2618153691291809,"{1: 6, 0: 32}",6.49
123000,32,2,0.3674072325229645,0.03630658984184265,"{0: 6, 1: 26}",6.36
133000,28,2,0.1584828943014145,0.018627511337399483,"{0: 26, 1: 2}",6.42
143000,28,2,0.15555517375469208,0.01912527345120907,"{0: 26, 1: 2}",6.23
