checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,48,4,0.2781916558742523,0.125397190451622,"{0: 43, 2: 2, 3: 1, 1: 2}",12.12
13000,4,2,0.8065057396888733,0.734096348285675,"{0: 3, 1: 1}",6.52
23000,7,4,0.8792768120765686,0.756782054901123,"{0: 4, 3: 1, 1: 1, 2: 1}",6.32
33000,6,3,0.8112631440162659,0.7395322322845459,"{0: 4, 2: 1, 1: 1}",6.56
43000,8,3,0.8367814421653748,0.7350521683692932,"{1: 5, 0: 2, 2: 1}",6.31
53000,8,4,0.7947894334793091,0.45124101638793945,"{0: 3, 2: 1, 3: 1, 1: 3}",6.42
63000,6,4,0.8884924650192261,0.7211560010910034,"{1: 2, 3: 1, 0: 2, 2: 1}",6.30
73000,7,3,0.780086874961853,0.658076822757721,"{0: 3, 2: 3, 1: 1}",6.54
83000,9,4,0.8091678619384766,0.6933290362358093,"{2: 2, 0: 5, 3: 1, 1: 1}",6.34
93000,10,4,0.8047306537628174,0.6588770151138306,"{2: 1, 0: 6, 3: 1, 1: 2}",6.48
103000,5,3,0.8380973935127258,0.5925321578979492,"{1: 2, 2: 1, 0: 2}",6.35
113000,2,2,0.9355283975601196,nan,"{1: 1, 0: 1}",6.39
