checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,2,0.564678430557251,0.29336246848106384,"{1: 44, 0: 56}",2.84
13000,100,2,0.5046162009239197,0.2001773566007614,"{1: 55, 0: 45}",1.79
23000,100,1,0.36296990513801575,0.36296990513801575,{0: 100},1.79
33000,100,2,0.15163752436637878,0.035174861550331116,"{1: 92, 0: 8}",1.65
43000,100,2,0.05499257892370224,0.002160890493541956,"{1: 97, 0: 3}",1.76
53000,100,2,0.056854285299777985,0.001593520399183035,"{1: 97, 0: 3}",1.67
63000,100,3,0.21650077402591705,0.00902544055134058,"{2: 87, 0: 12, 1: 1}",1.80
73000,100,3,0.6115656495094299,0.2849380075931549,"{0: 55, 1: 44, 2: 1}",3.57
83000,100,1,0.41692793369293213,0.41692793369293213,{0: 100},5.35
93000,100,3,0.3844955861568451,0.3569978177547455,"{0: 97, 2: 2, 1: 1}",7.04
103000,100,2,0.37374764680862427,0.36481207609176636,"{0: 99, 1: 1}",6.29
113000,82,2,0.3901510536670685,0.33540597558021545,"{0: 77, 1: 5}",7.85
123000,77,2,0.346719890832901,0.2938768267631531,"{1: 73, 0: 4}",6.59
133000,78,2,0.35458043217658997,0.3159889280796051,"{1: 75, 0: 3}",6.51
143000,66,2,0.3971312642097473,0.3228974938392639,"{1: 61, 0: 5}",6.62
