checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,21,4,0.6541640758514404,0.3919898271560669,"{3: 3, 0: 3, 1: 14, 2: 1}",11.95
13000,30,8,0.8304153084754944,0.46837395429611206,"{0: 5, 1: 4, 3: 7, 6: 7, 7: 1, 2: 3, 5: 1, 4: 2}",6.48
23000,41,8,0.7907893657684326,0.6120156049728394,"{4: 5, 6: 21, 3: 4, 2: 3, 0: 3, 7: 1, 5: 1, 1: 3}",6.38
33000,19,4,0.7689300179481506,0.6240862607955933,"{0: 5, 1: 10, 2: 2, 3: 2}",6.25
43000,9,5,0.8117983937263489,0.6659903526306152,"{1: 3, 2: 1, 0: 3, 4: 1, 3: 1}",6.41
53000,10,2,0.7580626010894775,0.73778235912323,"{0: 9, 1: 1}",6.31
63000,35,4,0.38362616300582886,0.13560166954994202,"{1: 28, 0: 5, 2: 1, 3: 1}",6.56
73000,50,3,0.2490021139383316,0.1106979101896286,"{1: 45, 0: 4, 2: 1}",6.37
83000,51,2,0.15841130912303925,0.10476052761077881,"{1: 49, 0: 2}",6.48
93000,11,2,0.3513682186603546,0.22931008040905,"{0: 10, 1: 1}",6.40
