checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,68,6,0.8149945735931396,0.5837369561195374,"{3: 31, 0: 12, 5: 4, 4: 4, 1: 3, 2: 14}",12.12
13000,85,20,0.8709734082221985,0.40475326776504517,"{2: 4, 8: 7, 6: 2, 7: 4, 0: 8, 5: 11, 15: 1, 13: 4, 12: 6, 11: 1, 10: 2, 3: 7, 19: 5, 9: 2, 4: 3, 17: 1, 1: 6, 18: 1, 16: 1, 14: 9}",6.64
23000,99,17,0.8557040691375732,0.5675637722015381,"{0: 16, 12: 12, 5: 15, 3: 4, 8: 10, 10: 2, 1: 16, 6: 5, 2: 4, 7: 4, 15: 1, 4: 3, 11: 1, 13: 2, 9: 1, 14: 2, 16: 1}",6.45
33000,100,15,0.8382976055145264,0.6095977425575256,"{1: 6, 6: 2, 7: 1, 0: 20, 11: 20, 9: 1, 5: 2, 13: 2, 4: 5, 2: 28, 10: 2, 3: 3, 8: 6, 12: 1, 14: 1}",3.99
43000,100,15,0.8140559792518616,0.6241835951805115,"{6: 4, 12: 1, 1: 47, 4: 2, 7: 1, 10: 1, 9: 1, 0: 5, 3: 5, 2: 6, 11: 3, 8: 10, 13: 6, 14: 4, 5: 4}",3.91
53000,100,14,0.8179605603218079,0.6477195620536804,"{3: 4, 5: 3, 1: 42, 2: 11, 7: 1, 13: 2, 8: 4, 9: 1, 11: 2, 0: 3, 6: 4, 12: 17, 10: 2, 4: 4}",3.49
63000,100,14,0.8010855317115784,0.6114757657051086,"{6: 4, 0: 7, 13: 1, 4: 2, 3: 4, 11: 1, 1: 24, 8: 1, 5: 5, 7: 1, 12: 1, 10: 1, 2: 43, 9: 5}",3.21
73000,100,11,0.7661200165748596,0.584398627281189,"{1: 4, 3: 4, 6: 3, 0: 6, 10: 1, 5: 1, 4: 15, 8: 6, 2: 56, 7: 1, 9: 3}",3.43
83000,100,11,0.7595071196556091,0.656636655330658,"{2: 3, 4: 2, 10: 1, 9: 2, 3: 5, 5: 2, 0: 74, 7: 1, 8: 2, 1: 5, 6: 3}",3.31
93000,100,9,0.7570683360099792,0.6483738422393799,"{0: 10, 3: 5, 8: 1, 1: 2, 2: 7, 7: 1, 4: 2, 6: 70, 5: 2}",3.71
103000,100,5,0.7237632870674133,0.6483383774757385,"{1: 83, 0: 3, 2: 8, 4: 2, 3: 4}",3.93
113000,100,7,0.718021810054779,0.5875197649002075,"{2: 7, 0: 72, 1: 4, 4: 9, 3: 1, 6: 3, 5: 4}",4.20
123000,100,7,0.7118667960166931,0.5866576433181763,"{0: 73, 4: 1, 1: 15, 2: 7, 3: 1, 6: 2, 5: 1}",4.32
133000,100,6,0.707883894443512,0.5877513289451599,"{2: 74, 5: 14, 1: 4, 3: 1, 0: 6, 4: 1}",4.05
143000,100,7,0.7319597005844116,0.541601836681366,"{2: 5, 0: 59, 3: 13, 6: 12, 5: 4, 1: 5, 4: 2}",4.62
