checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,8,0.7770562171936035,0.645116925239563,"{0: 41, 6: 42, 3: 2, 1: 3, 2: 5, 4: 3, 7: 1, 5: 3}",4.95
13000,100,2,0.7481487989425659,0.6925720572471619,"{0: 44, 1: 56}",2.28
23000,100,2,0.748730480670929,0.704520583152771,"{0: 71, 1: 29}",2.44
33000,100,5,0.8021398782730103,0.6508257985115051,"{3: 18, 0: 9, 4: 44, 1: 28, 2: 1}",2.92
43000,100,7,0.8076676726341248,0.6400847434997559,"{1: 20, 0: 32, 3: 36, 6: 6, 2: 4, 5: 1, 4: 1}",3.31
53000,100,7,0.8195445537567139,0.6118990778923035,"{2: 23, 1: 2, 3: 28, 0: 6, 5: 1, 4: 39, 6: 1}",3.26
63000,100,6,0.8196356296539307,0.5909290909767151,"{1: 24, 2: 31, 4: 1, 5: 9, 0: 5, 3: 30}",3.10
73000,100,5,0.8219142556190491,0.6098226308822632,"{4: 16, 1: 14, 3: 40, 0: 27, 2: 3}",4.09
83000,100,4,0.7961059212684631,0.6597428917884827,"{0: 17, 1: 6, 3: 64, 2: 13}",4.58
93000,100,6,0.8141804933547974,0.5675902366638184,"{3: 17, 5: 41, 1: 5, 2: 14, 0: 3, 4: 20}",3.59
103000,100,6,0.8360640406608582,0.6393475532531738,"{0: 31, 1: 49, 4: 6, 5: 1, 2: 10, 3: 3}",3.65
113000,100,4,0.8070692420005798,0.6221010684967041,"{0: 28, 1: 51, 3: 19, 2: 2}",5.94
123000,100,5,0.7719846367835999,0.6411654949188232,"{0: 20, 3: 73, 1: 3, 4: 3, 2: 1}",7.68
133000,100,5,0.7573456168174744,0.6283261775970459,"{4: 15, 0: 75, 3: 2, 1: 5, 2: 3}",6.97
143000,78,4,0.7464655041694641,0.6385926604270935,"{3: 11, 0: 59, 2: 1, 1: 7}",6.76
